TicketID,DateID,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type
3464afa8-f80b-496d-bfa1,65,4:27:14 AM,Station,Contactless,Adult,Standard,Off-Peak
45568b31-5f8a-4c10-ad94,102,7:12:01 PM,Station,Contactless,Adult,Standard,Off-Peak
d9b81651-a464-4d61-afb2,103,7:34:44 AM,Station,Contactless,Adult,Standard,Off-Peak
3d70f111-1304-46c7-b0bd,105,7:11:32 PM,Station,Contactless,Adult,Standard,Off-Peak
345bafb3-00e9-4d9e-94fc,108,7:39:21 AM,Station,Contactless,Adult,Standard,Off-Peak
dc3d6a93-63d1-4f8f-94e7,112,7:35:57 AM,Station,Contactless,Adult,Standard,Off-Peak
fae25889-e9a1-4e0b-a82f,112,7:43:22 AM,Station,Contactless,Adult,Standard,Off-Peak
75c06f4d-d7b6-4227-bae1,114,4:20:56 AM,Station,Contactless,Adult,Standard,Off-Peak
1af2bc4b-4352-4fa9-8aaa,115,7:37:24 AM,Station,Contactless,Adult,Standard,Off-Peak
a2ae3f6b-77e3-4c90-8b66,122,7:35:41 AM,Station,Contactless,Adult,Standard,Off-Peak
c9752dc4-2dca-4f49-8c01,132,7:05:26 PM,Station,Contactless,Adult,Standard,Off-Peak
65c83c7b-a195-45d6-bd7a,59,5:36:11 AM,Station,Contactless,Adult,Standard,Off-Peak
1476a2e4-b0d3-431e-a482,100,5:32:32 AM,Station,Contactless,Adult,Standard,Off-Peak
884e2eac-b4bd-4137-9169,129,5:56:55 AM,Station,Contactless,Adult,Standard,Off-Peak
3871276c-b0f8-44e9-8474,28,12:10:48 AM,Online,Contactless,Adult,Standard,Off-Peak
8663f5c2-301d-4634-898e,28,12:04:58 PM,Online,Contactless,Adult,Standard,Off-Peak
8f3daad6-8312-42a8-84c6,30,9:42:50 AM,Online,Contactless,Adult,Standard,Off-Peak
2ffe6a15-2404-4478-9e23,30,3:05:55 PM,Online,Contactless,Adult,Standard,Off-Peak
488fa3eb-39ce-4f64-8ee8,31,2:58:32 PM,Online,Contactless,Adult,Standard,Off-Peak
a3c004a3-0c07-4d01-9293,32,12:46:07 AM,Online,Contactless,Adult,Standard,Off-Peak
d8fe13d7-f8ec-47b0-b357,33,12:44:23 AM,Online,Contactless,Adult,Standard,Off-Peak
5091cb1d-5ce8-4159-8fcf,33,1:22:41 AM,Online,Contactless,Adult,Standard,Off-Peak
edf47fc3-6b9f-4f50-8b14,34,12:55:59 AM,Online,Contactless,Adult,Standard,Off-Peak
340c8c84-eeb4-4e78-b651,35,2:20:26 AM,Online,Contactless,Adult,Standard,Off-Peak
7b0e1c79-f282-4b35-aab7,35,9:35:05 AM,Online,Contactless,Adult,Standard,Off-Peak
fe0d62ac-5843-4d55-b98d,37,3:30:06 AM,Online,Contactless,Adult,Standard,Off-Peak
a20e809f-3908-4dbe-bd38,37,3:40:09 AM,Online,Contactless,Adult,Standard,Off-Peak
50902974-1c4c-4208-918a,38,2:55:48 PM,Online,Contactless,Adult,Standard,Off-Peak
38be5e8d-f081-448b-89da,38,2:59:40 PM,Online,Contactless,Adult,Standard,Off-Peak
e5c8f0f1-eec7-44bb-abdc,38,7:32:45 PM,Online,Contactless,Adult,Standard,Off-Peak
cd5ee719-454e-438a-bee0,39,3:36:01 AM,Online,Contactless,Adult,Standard,Off-Peak
875473bf-94cc-49fc-a254,39,3:42:40 AM,Online,Contactless,Adult,Standard,Off-Peak
76f7c26e-8460-4022-81bd,40,3:32:59 AM,Online,Contactless,Adult,Standard,Off-Peak
99342394-ac75-4cab-9aa8,41,3:30:45 AM,Online,Contactless,Adult,Standard,Off-Peak
d3002fce-00a2-4428-9a2b,42,12:56:27 AM,Online,Contactless,Adult,Standard,Off-Peak
b2566b2e-34c0-44cd-bc77,43,7:34:19 PM,Online,Contactless,Adult,Standard,Off-Peak
246a371a-72d8-482b-b16b,44,3:30:52 AM,Online,Contactless,Adult,Standard,Off-Peak
8207e6b0-2b21-49d5-b4be,44,2:47:46 PM,Online,Contactless,Adult,Standard,Off-Peak
2f1a41d4-130c-46d0-a8af,44,2:53:18 PM,Online,Contactless,Adult,Standard,Off-Peak
cfa8d02d-1e14-4fc2-b436,46,3:38:53 AM,Online,Contactless,Adult,Standard,Off-Peak
e84203e9-f77c-484a-84a7,46,11:47:54 AM,Online,Contactless,Adult,Standard,Off-Peak
c57a26bc-b675-4a6d-b17a,47,3:39:55 AM,Online,Contactless,Adult,Standard,Off-Peak
a24e5541-9ea1-4b0e-b53b,47,7:43:59 PM,Online,Contactless,Adult,Standard,Off-Peak
8fb77fd0-b2e4-4d58-8da7,50,12:40:38 AM,Online,Contactless,Adult,Standard,Off-Peak
da3c4c0c-4426-4e1c-a28a,50,12:48:39 AM,Online,Contactless,Adult,Standard,Off-Peak
a9d9317d-ab9f-4b20-b15a,51,6:56:09 AM,Online,Contactless,Adult,Standard,Off-Peak
b3572961-24be-47bf-8598,51,12:06:36 PM,Online,Contactless,Adult,Standard,Off-Peak
e1a98a18-b22b-4a7d-8630,52,1:08:42 AM,Online,Contactless,Adult,Standard,Off-Peak
e8507489-30f4-49ef-b8a0,53,3:39:23 AM,Online,Contactless,Adult,Standard,Off-Peak
42fd3cb3-4a84-41a0-ba85,54,1:07:45 AM,Online,Contactless,Adult,Standard,Off-Peak
6df702dd-10ea-4dca-8435,54,11:55:55 AM,Online,Contactless,Adult,Standard,Off-Peak
7a50636a-fc94-4cef-81d0,55,12:53:35 AM,Online,Contactless,Adult,Standard,Off-Peak
6b4139f1-265e-4694-b8e1,55,12:06:58 PM,Online,Contactless,Adult,Standard,Off-Peak
e8526324-34fb-4c75-ad50,55,12:11:16 PM,Online,Contactless,Adult,Standard,Off-Peak
219b4e3c-5f67-4771-b662,55,12:14:36 PM,Online,Contactless,Adult,Standard,Off-Peak
971b5c90-7c9e-4791-8dd6,56,3:36:03 AM,Online,Contactless,Adult,Standard,Off-Peak
6485712c-2d6e-4d2a-a50e,56,3:39:21 AM,Online,Contactless,Adult,Standard,Off-Peak
6a7b05fc-395a-4e25-a41d,58,2:15:20 AM,Online,Contactless,Adult,Standard,Off-Peak
33326346-56c5-4b6e-80fe,58,4:57:56 AM,Online,Contactless,Adult,Standard,Off-Peak
93c83f68-ca1f-48d2-9375,59,3:40:40 AM,Online,Contactless,Adult,Standard,Off-Peak
85d8935f-5859-4363-98d9,59,2:49:43 PM,Online,Contactless,Adult,Standard,Off-Peak
5cddeee2-ff62-4df3-9498,59,2:51:07 PM,Online,Contactless,Adult,Standard,Off-Peak
45c8a6e4-6176-4c37-93a5,59,2:55:59 PM,Online,Contactless,Adult,Standard,Off-Peak
631edf01-c7a8-4eea-a036,60,12:07:00 AM,Online,Contactless,Adult,Standard,Off-Peak
13028c88-e662-494b-9546,60,12:34:29 AM,Online,Contactless,Adult,Standard,Off-Peak
d2da4a87-1d27-4742-b5bb,64,12:40:21 AM,Online,Contactless,Adult,Standard,Off-Peak
5e83a342-be06-44ee-8988,64,9:34:16 AM,Online,Contactless,Adult,Standard,Off-Peak
06b9651b-3ab2-4d3f-804e,65,2:17:47 AM,Online,Contactless,Adult,Standard,Off-Peak
6256a84c-f17f-4930-ad6e,65,2:57:29 PM,Online,Contactless,Adult,Standard,Off-Peak
85cdc6ad-02fe-4f96-a295,66,12:11:12 PM,Online,Contactless,Adult,Standard,Off-Peak
0145f99a-8800-4772-8c4f,69,1:25:36 AM,Online,Contactless,Adult,Standard,Off-Peak
94e1f01e-cd18-4a96-b288,73,3:30:22 AM,Online,Contactless,Adult,Standard,Off-Peak
28e35194-2714-43b9-ace6,74,3:34:29 AM,Online,Contactless,Adult,Standard,Off-Peak
4c86b2c7-4d53-4cc4-8dee,75,12:03:50 PM,Online,Contactless,Adult,Standard,Off-Peak
8297aa7a-40a0-4d44-885d,86,3:44:25 AM,Online,Contactless,Adult,Standard,Off-Peak
6c91dc4d-9a57-4819-89ba,87,12:44:12 AM,Online,Contactless,Adult,Standard,Off-Peak
77d975d0-a986-4cff-9edd,87,3:41:26 AM,Online,Contactless,Adult,Standard,Off-Peak
20337ac6-8196-4a63-a373,87,2:50:12 PM,Online,Contactless,Adult,Standard,Off-Peak
0014cf02-63f3-40b8-b88c,88,9:35:48 AM,Online,Contactless,Adult,Standard,Off-Peak
c747d1b1-f7ca-49d9-bcac,89,3:34:00 AM,Online,Contactless,Adult,Standard,Off-Peak
75136421-a27d-494e-aaae,89,9:43:18 AM,Online,Contactless,Adult,Standard,Off-Peak
651fcbc0-5335-474e-8553,89,12:00:02 PM,Online,Contactless,Adult,Standard,Off-Peak
54ca9008-edb3-429e-9b0b,89,12:04:50 PM,Online,Contactless,Adult,Standard,Off-Peak
19970688-fa57-41fc-8d00,91,3:36:15 AM,Online,Contactless,Adult,Standard,Off-Peak
3fde6467-75d8-45ac-9128,91,3:36:48 AM,Online,Contactless,Adult,Standard,Off-Peak
92481dff-b44e-4a5f-9077,92,2:16:25 AM,Online,Contactless,Adult,Standard,Off-Peak
ddf0af51-8b78-4434-bad2,92,7:34:21 PM,Online,Contactless,Adult,Standard,Off-Peak
a4834d24-5a0c-4402-bbb9,93,11:48:02 AM,Online,Contactless,Adult,Standard,Off-Peak
398c0388-09b8-4a70-8528,93,2:51:49 PM,Online,Contactless,Adult,Standard,Off-Peak
96f98ac4-904d-49de-93d4,94,2:49:52 PM,Online,Contactless,Adult,Standard,Off-Peak
a337c374-e168-447b-84a8,94,2:57:28 PM,Online,Contactless,Adult,Standard,Off-Peak
0a7d15ea-17f0-493f-9733,95,1:01:11 AM,Online,Contactless,Adult,Standard,Off-Peak
fcd4d7b3-dd3d-4d39-b14c,95,3:30:14 AM,Online,Contactless,Adult,Standard,Off-Peak
21cb746a-4834-48ee-bc04,96,3:39:00 AM,Online,Contactless,Adult,Standard,Off-Peak
1c34d8a4-2118-4772-ad2e,96,12:09:28 PM,Online,Contactless,Adult,Standard,Off-Peak
aed2df9c-9e46-42ec-9fb7,97,12:48:36 AM,Online,Contactless,Adult,Standard,Off-Peak
7c2be86d-f960-4001-9349,97,1:23:53 AM,Online,Contactless,Adult,Standard,Off-Peak
f3deb29b-3a00-4302-932c,97,7:42:06 PM,Online,Contactless,Adult,Standard,Off-Peak
86e8ce2f-a401-4d59-9d00,98,3:40:11 AM,Online,Contactless,Adult,Standard,Off-Peak
b4139008-3e2f-4bab-8635,99,3:42:18 AM,Online,Contactless,Adult,Standard,Off-Peak
ed7063c1-aa84-4162-99f2,99,9:33:45 AM,Online,Contactless,Adult,Standard,Off-Peak
0c2fe454-071b-4298-9b6e,100,11:46:50 AM,Online,Contactless,Adult,Standard,Off-Peak
56fd5405-eae3-488f-8e31,101,12:39:14 AM,Online,Contactless,Adult,Standard,Off-Peak
c3f7b72c-8129-43f4-98ea,101,3:42:24 AM,Online,Contactless,Adult,Standard,Off-Peak
2ceeb45e-e642-4c7b-bbf9,101,2:50:30 PM,Online,Contactless,Adult,Standard,Off-Peak
4e285400-54f1-4b6b-8840,101,2:53:51 PM,Online,Contactless,Adult,Standard,Off-Peak
0699761e-27e9-4a16-a312,102,1:21:52 AM,Online,Contactless,Adult,Standard,Off-Peak
ad43c610-503f-4db3-97cb,102,2:17:52 AM,Online,Contactless,Adult,Standard,Off-Peak
d3951039-0aa7-4c71-bcd1,103,12:32:43 AM,Online,Contactless,Adult,Standard,Off-Peak
cd924233-23c1-4a7b-958d,104,3:34:50 AM,Online,Contactless,Adult,Standard,Off-Peak
121496de-00b6-43f3-8bf6,105,3:39:02 AM,Online,Contactless,Adult,Standard,Off-Peak
79deea90-04ec-4848-ad1a,105,3:41:48 AM,Online,Contactless,Adult,Standard,Off-Peak
4c81cffa-4d4f-4e76-95eb,107,12:05:07 AM,Online,Contactless,Adult,Standard,Off-Peak
d018b2d4-afe0-4f29-bc55,108,2:28:08 AM,Online,Contactless,Adult,Standard,Off-Peak
7c8db04c-7a6a-4baf-a537,108,3:30:02 AM,Online,Contactless,Adult,Standard,Off-Peak
d8323cfc-7a21-4706-98fa,109,3:35:29 AM,Online,Contactless,Adult,Standard,Off-Peak
847d46a5-ea9d-4b30-ac12,111,7:31:14 PM,Online,Contactless,Adult,Standard,Off-Peak
6bfad4cd-0b90-42f9-b705,113,3:39:45 AM,Online,Contactless,Adult,Standard,Off-Peak
f6772212-5434-40a2-a680,114,2:55:25 PM,Online,Contactless,Adult,Standard,Off-Peak
cabd4c05-b364-4b79-91c1,115,12:07:19 AM,Online,Contactless,Adult,Standard,Off-Peak
31a7f0d3-cd97-4d53-8689,115,3:43:27 AM,Online,Contactless,Adult,Standard,Off-Peak
398105b0-12cd-428f-9563,115,11:53:57 AM,Online,Contactless,Adult,Standard,Off-Peak
a7ed43c3-c1b4-4a89-be7a,115,11:59:42 AM,Online,Contactless,Adult,Standard,Off-Peak
ce789032-dd44-48cc-b23c,115,5:11:12 PM,Online,Contactless,Adult,Standard,Off-Peak
da209d71-df00-4842-94b1,116,1:00:38 AM,Online,Contactless,Adult,Standard,Off-Peak
7bc46633-3a17-457e-b1fa,117,3:30:36 AM,Online,Contactless,Adult,Standard,Off-Peak
3dd18bca-3a15-4870-9dda,118,1:07:55 AM,Online,Contactless,Adult,Standard,Off-Peak
77e9320c-e192-4802-b3e9,121,3:43:35 AM,Online,Contactless,Adult,Standard,Off-Peak
0ff6a353-2a70-45e2-bbb2,121,2:51:55 PM,Online,Contactless,Adult,Standard,Off-Peak
55a69447-1c10-4ef7-ae17,122,12:09:30 PM,Online,Contactless,Adult,Standard,Off-Peak
29d40a47-3cc8-44a9-8985,123,1:11:36 AM,Online,Contactless,Adult,Standard,Off-Peak
4af4e2b4-f71c-4a5e-b2ea,124,11:53:20 AM,Online,Contactless,Adult,Standard,Off-Peak
3fb8bb31-4e7e-4a5b-868b,126,3:38:20 AM,Online,Contactless,Adult,Standard,Off-Peak
e3631af5-8efd-4c09-b65e,126,3:42:03 AM,Online,Contactless,Adult,Standard,Off-Peak
21622e63-933c-48fe-9417,127,7:37:29 PM,Online,Contactless,Adult,Standard,Off-Peak
6b3c22ff-3cf0-41f3-b20e,128,2:56:21 PM,Online,Contactless,Adult,Standard,Off-Peak
ee917921-4ade-4cb7-bdbe,130,3:39:12 AM,Online,Contactless,Adult,Standard,Off-Peak
0ef6b82e-badb-4d2f-9c3e,132,3:44:03 AM,Online,Contactless,Adult,Standard,Off-Peak
2fd43cb7-6eaa-4204-9438,133,3:39:42 AM,Online,Contactless,Adult,Standard,Off-Peak
10d95f6a-c458-4292-aaec,134,12:11:25 AM,Online,Contactless,Adult,Standard,Off-Peak
cc748002-2ebd-4bca-a973,134,7:37:34 PM,Online,Contactless,Adult,Standard,Off-Peak
bd81a470-83ef-4307-b684,135,2:18:43 AM,Online,Contactless,Adult,Standard,Off-Peak
dd204ec6-6938-41fa-860e,135,2:51:23 PM,Online,Contactless,Adult,Standard,Off-Peak
5c643984-f1c0-4119-8693,135,2:53:06 PM,Online,Contactless,Adult,Standard,Off-Peak
8ae4b073-90a9-4103-b5cc,136,6:45:43 AM,Online,Contactless,Adult,Standard,Off-Peak
7d935e7c-f65c-4a5f-a5ff,139,1:22:50 AM,Online,Contactless,Adult,Standard,Off-Peak
2ecad7e5-5613-4e42-a462,139,3:33:10 AM,Online,Contactless,Adult,Standard,Off-Peak
e33df470-1a7d-41a0-a314,139,9:36:15 AM,Online,Contactless,Adult,Standard,Off-Peak
56815316-1d06-43eb-94c4,141,3:40:20 AM,Online,Contactless,Adult,Standard,Off-Peak
e98e85ea-c07b-4453-939e,142,3:34:27 AM,Online,Contactless,Adult,Standard,Off-Peak
8653e0d0-a3ab-4552-998b,142,3:39:54 AM,Online,Contactless,Adult,Standard,Off-Peak
1295f175-9964-4805-be3a,142,2:55:02 PM,Online,Contactless,Adult,Standard,Off-Peak
a3aa9e9a-fb0d-4ac5-a3cd,142,3:12:32 PM,Online,Contactless,Adult,Standard,Off-Peak
f5ca6559-8e00-4c52-9e58,143,2:52:55 PM,Online,Contactless,Adult,Standard,Off-Peak
1fe14293-1d03-48b6-a965,144,2:28:29 AM,Online,Contactless,Adult,Standard,Off-Peak
71775813-ed0b-4c5a-a539,47,5:39:04 PM,Online,Contactless,Adult,Standard,Off-Peak
792e4af5-7682-4db3-bff8,49,5:35:00 PM,Online,Contactless,Adult,Standard,Off-Peak
20f6300e-c2df-4597-93e9,50,5:43:24 PM,Online,Contactless,Adult,Standard,Off-Peak
0587c316-fa78-4475-b57c,54,10:34:05 AM,Online,Contactless,Adult,Standard,Off-Peak
e6670110-c922-4e90-ac09,55,5:42:02 PM,Online,Contactless,Adult,Standard,Off-Peak
f34e8c04-61ba-4ce1-a214,62,5:42:26 PM,Online,Contactless,Adult,Standard,Off-Peak
95cf975b-4018-4a97-85b7,71,10:37:18 AM,Online,Contactless,Adult,Standard,Off-Peak
6a45f867-511d-482d-9abd,72,10:43:41 AM,Online,Contactless,Adult,Standard,Off-Peak
72a4a1f4-e685-4ab7-a134,84,10:32:52 AM,Online,Contactless,Adult,Standard,Off-Peak
0afe9807-44c6-4e09-b1fe,87,10:33:29 AM,Online,Contactless,Adult,Standard,Off-Peak
fd7cc22f-b042-4efa-9345,88,5:36:33 PM,Online,Contactless,Adult,Standard,Off-Peak
eb792db2-ff78-4a62-b7fa,98,10:44:17 AM,Online,Contactless,Adult,Standard,Off-Peak
0b6cc888-f391-408c-9ec7,101,3:12:36 PM,Online,Contactless,Adult,Standard,Off-Peak
49661b17-1e2d-4f37-ac67,107,3:07:25 PM,Online,Contactless,Adult,Standard,Off-Peak
b10296dc-3425-4899-8017,108,10:37:43 AM,Online,Contactless,Adult,Standard,Off-Peak
6d10bf21-4161-4457-8c54,114,3:07:30 PM,Online,Contactless,Adult,Standard,Off-Peak
48a04ecf-d2c9-44a2-8014,115,10:32:18 AM,Online,Contactless,Adult,Standard,Off-Peak
25dea949-802e-4766-9285,117,5:41:41 PM,Online,Contactless,Adult,Standard,Off-Peak
67d3585f-202a-48af-a402,122,5:33:33 PM,Online,Contactless,Adult,Standard,Off-Peak
9f79ba00-e608-4339-ab13,125,10:30:21 AM,Online,Contactless,Adult,Standard,Off-Peak
8a9bcd55-9e44-462b-91a3,129,5:35:02 PM,Online,Contactless,Adult,Standard,Off-Peak
e1ffefde-cfa2-4c0d-b777,140,10:40:18 AM,Online,Contactless,Adult,Standard,Off-Peak
24fd0a6c-93fc-41d6-a86a,143,10:35:39 AM,Online,Contactless,Adult,Standard,Off-Peak
c1d58446-fcf9-42ab-add1,47,2:22:08 PM,Online,Contactless,Adult,Standard,Off-Peak
92d14262-eddd-4ca0-8663,54,2:21:51 PM,Online,Contactless,Adult,Standard,Off-Peak
fb13e983-4b7e-4090-b251,54,2:24:36 PM,Online,Contactless,Adult,Standard,Off-Peak
992d60f0-9ac4-432b-b9c6,56,2:29:14 PM,Online,Contactless,Adult,Standard,Off-Peak
cc762e6a-0d2b-4803-a381,114,2:22:24 PM,Online,Contactless,Adult,Standard,Off-Peak
fa7c0b31-847c-44fb-9acd,127,2:20:44 PM,Online,Contactless,Adult,Standard,Off-Peak
e44e59f6-ed4e-4bfe-8c42,139,2:25:36 PM,Online,Contactless,Adult,Standard,Off-Peak
e40c6c02-317d-47c4-8aa9,26,7:50:50 AM,Online,Contactless,Adult,Standard,Off-Peak
f3170906-fd29-4f18-a605,31,7:58:25 AM,Online,Contactless,Adult,Standard,Off-Peak
8a82d421-1025-4922-8979,31,8:40:15 AM,Online,Contactless,Adult,Standard,Off-Peak
ee1edbe6-d5a9-4160-ad09,31,12:46:13 PM,Online,Contactless,Adult,Standard,Off-Peak
6a49663b-29b2-439c-bb5f,32,7:58:23 AM,Online,Contactless,Adult,Standard,Off-Peak
6bed114f-dd77-45f2-b2fd,32,12:57:29 PM,Online,Contactless,Adult,Standard,Off-Peak
3581cd40-0dc9-4674-8243,32,7:21:51 PM,Online,Contactless,Adult,Standard,Off-Peak
96b99ec9-4de6-483d-a41f,34,4:07:33 AM,Online,Contactless,Adult,Standard,Off-Peak
0c1b4671-f986-4d37-813f,37,9:05:56 AM,Online,Contactless,Adult,Standard,Off-Peak
c993bc2d-1774-4831-9759,38,8:38:35 AM,Online,Contactless,Adult,Standard,Off-Peak
ce4f2678-03e1-4a2d-9be6,39,8:32:33 AM,Online,Contactless,Adult,Standard,Off-Peak
5de7c6c1-e5a1-4b9f-a3ac,41,7:45:51 AM,Online,Contactless,Adult,Standard,Off-Peak
87429dab-b0f0-4dad-961c,41,7:48:36 AM,Online,Contactless,Adult,Standard,Off-Peak
29b8dc3e-a1cf-4b52-b106,42,9:08:21 AM,Online,Contactless,Adult,Standard,Off-Peak
f0180c82-7aec-4ce1-ad10,43,1:26:45 PM,Online,Contactless,Adult,Standard,Off-Peak
40565201-76fe-42b4-b67a,44,4:13:14 AM,Online,Contactless,Adult,Standard,Off-Peak
300816e8-1e1e-4343-9781,44,9:04:32 AM,Online,Contactless,Adult,Standard,Off-Peak
b5a2afe2-4f77-47cd-a99d,45,7:53:06 AM,Online,Contactless,Adult,Standard,Off-Peak
91f7891e-d8e3-4c83-99e5,46,8:32:31 AM,Online,Contactless,Adult,Standard,Off-Peak
5ca284e2-f1dc-4a82-bbe2,46,9:04:56 AM,Online,Contactless,Adult,Standard,Off-Peak
0e9a2ef7-e89a-4439-a3d1,55,8:34:03 AM,Online,Contactless,Adult,Standard,Off-Peak
b1f0d69e-3557-4ebf-bfe0,55,1:19:38 PM,Online,Contactless,Adult,Standard,Off-Peak
a105360e-bc67-4e4c-8763,56,7:51:27 AM,Online,Contactless,Adult,Standard,Off-Peak
5838bf19-0f05-4389-9ccc,60,1:28:16 PM,Online,Contactless,Adult,Standard,Off-Peak
48593bd3-489f-4eb2-a229,64,7:53:47 AM,Online,Contactless,Adult,Standard,Off-Peak
475cedc6-d716-4713-a11f,65,7:15:09 PM,Online,Contactless,Adult,Standard,Off-Peak
5edca1c4-86c6-4a28-aebe,69,12:46:02 PM,Online,Contactless,Adult,Standard,Off-Peak
f3be4a59-ce80-4dc0-a38b,77,7:22:18 PM,Online,Contactless,Adult,Standard,Off-Peak
c6c45a59-fda6-4986-bd30,78,7:27:11 PM,Online,Contactless,Adult,Standard,Off-Peak
22cfe1dc-1607-4f22-b492,88,8:32:42 AM,Online,Contactless,Adult,Standard,Off-Peak
a02139e8-edc6-422c-983a,93,9:14:26 AM,Online,Contactless,Adult,Standard,Off-Peak
7fc307d9-41ca-4de5-bd0c,94,9:00:17 AM,Online,Contactless,Adult,Standard,Off-Peak
9c820b2d-d2a5-466c-91d0,96,4:06:44 AM,Online,Contactless,Adult,Standard,Off-Peak
b254cd73-08bb-4c45-bd51,98,1:16:30 PM,Online,Contactless,Adult,Standard,Off-Peak
fe0514ae-b88a-4128-80aa,98,7:17:04 PM,Online,Contactless,Adult,Standard,Off-Peak
481ab74b-e7fa-4019-8328,99,7:26:34 PM,Online,Contactless,Adult,Standard,Off-Peak
9e7e34d6-5a31-4063-bf9b,99,7:28:15 PM,Online,Contactless,Adult,Standard,Off-Peak
0ace1fa4-ec34-4994-9918,101,9:11:29 AM,Online,Contactless,Adult,Standard,Off-Peak
0b789854-612d-4e0f-8846,102,4:08:31 AM,Online,Contactless,Adult,Standard,Off-Peak
cd6d7ddb-db27-423e-9501,103,7:16:45 PM,Online,Contactless,Adult,Standard,Off-Peak
b8680c3e-0abd-435f-9f47,105,7:50:40 AM,Online,Contactless,Adult,Standard,Off-Peak
10347857-b98e-45e0-a9ba,106,7:50:16 AM,Online,Contactless,Adult,Standard,Off-Peak
f0ca6332-fa2f-403b-a678,107,7:48:11 AM,Online,Contactless,Adult,Standard,Off-Peak
16692e96-e7da-4457-a6b1,113,7:53:55 AM,Online,Contactless,Adult,Standard,Off-Peak
55a439b2-3c3d-4fb5-b82a,115,8:44:32 AM,Online,Contactless,Adult,Standard,Off-Peak
fff44191-527a-4365-8774,117,9:10:15 AM,Online,Contactless,Adult,Standard,Off-Peak
128530ae-017f-4332-9233,117,12:59:57 PM,Online,Contactless,Adult,Standard,Off-Peak
2d203522-ab30-4677-a7f4,123,7:22:13 PM,Online,Contactless,Adult,Standard,Off-Peak
de245d75-f362-4eb9-9d40,125,4:09:12 AM,Online,Contactless,Adult,Standard,Off-Peak
95cf772b-c55c-4702-97f3,126,7:46:30 AM,Online,Contactless,Adult,Standard,Off-Peak
49e5734a-c7a5-4e8b-96c9,126,7:53:42 AM,Online,Contactless,Adult,Standard,Off-Peak
0ac76e9b-f77d-434a-a398,129,7:21:01 PM,Online,Contactless,Adult,Standard,Off-Peak
35978529-f0e3-4541-897e,131,1:29:58 PM,Online,Contactless,Adult,Standard,Off-Peak
1165ff17-5edf-4b73-95a9,132,4:12:45 AM,Online,Contactless,Adult,Standard,Off-Peak
fff4f192-0ff8-4944-9985,133,8:39:37 AM,Online,Contactless,Adult,Standard,Off-Peak
c89d4228-8ad2-471f-8937,137,4:09:50 AM,Online,Contactless,Adult,Standard,Off-Peak
e45d8a26-1f8d-4da6-8bba,137,4:10:16 AM,Online,Contactless,Adult,Standard,Off-Peak
9ee2dbe4-74d3-4a5c-9339,138,7:56:05 AM,Online,Contactless,Adult,Standard,Off-Peak
03cab85b-5df5-404c-805f,141,7:54:09 AM,Online,Contactless,Adult,Standard,Off-Peak
f4f2f0cb-3a64-4854-bdb9,30,2:49:15 PM,Online,Contactless,Adult,Standard,Off-Peak
e083c468-0c29-42e4-b890,30,2:50:55 PM,Online,Contactless,Adult,Standard,Off-Peak
12e79d77-aa1f-4e8d-a03c,37,4:49:13 AM,Online,Contactless,Adult,Standard,Off-Peak
1dfcb2ec-3e00-4d9f-8ed9,37,4:50:20 AM,Online,Contactless,Adult,Standard,Off-Peak
ed77339a-b73b-43f7-8a08,38,2:51:42 PM,Online,Contactless,Adult,Standard,Off-Peak
346aa5c0-7ec4-462c-ad75,44,2:53:17 PM,Online,Contactless,Adult,Standard,Off-Peak
212a1c99-694d-43bb-b55d,51,2:58:10 PM,Online,Contactless,Adult,Standard,Off-Peak
951a5ef5-288b-47d1-b81b,51,2:59:06 PM,Online,Contactless,Adult,Standard,Off-Peak
af2d7b67-c3ec-4e14-926d,52,5:55:53 AM,Online,Contactless,Adult,Standard,Off-Peak
f49022d6-4087-480e-8a30,52,2:46:42 PM,Online,Contactless,Adult,Standard,Off-Peak
9f2a857f-7363-4d8f-9707,65,2:52:52 PM,Online,Contactless,Adult,Standard,Off-Peak
1be8b94f-0a81-42ef-9e06,65,2:58:25 PM,Online,Contactless,Adult,Standard,Off-Peak
0730eb8d-a982-4dd8-a1a8,72,5:49:22 AM,Online,Contactless,Adult,Standard,Off-Peak
2bb06a27-217e-4872-95ec,72,2:52:32 PM,Online,Contactless,Adult,Standard,Off-Peak
70ad37b2-8e70-4a38-86c4,79,2:52:01 PM,Online,Contactless,Adult,Standard,Off-Peak
7a99ecd4-770b-4707-8ec6,87,2:56:06 PM,Online,Contactless,Adult,Standard,Off-Peak
566b3314-346d-41db-a0dc,93,2:56:55 PM,Online,Contactless,Adult,Standard,Off-Peak
c315fa47-e534-416d-94c4,94,2:48:06 PM,Online,Contactless,Adult,Standard,Off-Peak
fa49b0be-fe3f-48ef-bdd4,94,2:50:34 PM,Online,Contactless,Adult,Standard,Off-Peak
3ad59bff-9888-4b08-abe4,94,2:54:17 PM,Online,Contactless,Adult,Standard,Off-Peak
d25e0d5b-da71-495b-b221,100,2:55:49 PM,Online,Contactless,Adult,Standard,Off-Peak
9d07b289-7b88-4d4c-a965,100,2:57:46 PM,Online,Contactless,Adult,Standard,Off-Peak
876205a7-9020-4ee4-92e1,101,2:47:09 PM,Online,Contactless,Adult,Standard,Off-Peak
dc4fbe4e-3442-4f07-b761,101,2:58:48 PM,Online,Contactless,Adult,Standard,Off-Peak
