TicketID,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type
f4bb48ee-db1f-4ccc-b95c,7:56:34,Online,Debit Card,Senior,Standard,Advance
73bc9275-285d-4247-8609,7:56:03,Online,Debit Card,Senior,Standard,Advance
63ec4ab9-1b84-466b-b056,7:46:13,Online,Debit Card,Senior,Standard,Advance
739f2333-36ed-49f0-947f,7:47:37,Online,Debit Card,Senior,Standard,Advance
6748f0a4-3f1e-4d33-9441,7:49:13,Online,Debit Card,Senior,Standard,Advance
8b4075d7-2499-45a5-8599,7:49:40,Online,Debit Card,Senior,Standard,Advance
76d1e64b-4cac-4764-839a,7:53:25,Online,Debit Card,Senior,Standard,Advance
1db45be0-a091-455f-9172,7:53:31,Online,Debit Card,Senior,Standard,Advance
9bc66e44-fb48-4dca-b203,7:53:37,Online,Debit Card,Senior,Standard,Advance
b1b907ae-4b1b-4228-bff6,7:54:20,Online,Debit Card,Senior,Standard,Advance
1c4c1f69-077a-4339-a234,7:54:21,Online,Debit Card,Senior,Standard,Advance
bb9f7324-2578-4f6f-94cf,7:57:22,Online,Debit Card,Senior,Standard,Advance
c3416ab0-7b29-448d-94e0,7:45:36,Online,Debit Card,Senior,Standard,Advance
d4c6dbef-8a41-469e-bdfb,7:48:52,Online,Debit Card,Senior,Standard,Advance
5f915374-cd39-43ab-ac7b,7:54:47,Online,Debit Card,Senior,Standard,Advance
4969364c-e790-4923-aaf0,7:58:30,Online,Debit Card,Senior,Standard,Advance
44c4e898-a4f9-41d4-9291,20:26:08,Online,Debit Card,Senior,Standard,Advance
e258288c-eb69-4fd1-a455,7:51:06,Online,Debit Card,Senior,Standard,Advance
c41b5f28-bad4-412d-b228,7:56:06,Online,Debit Card,Senior,Standard,Advance
ba69ad86-3b7c-4dc0-a08b,7:51:14,Online,Debit Card,Senior,Standard,Advance
4bf735de-ba27-435e-a7b6,7:45:33,Online,Debit Card,Senior,Standard,Advance
f18472e0-def3-4668-8184,7:50:34,Online,Debit Card,Senior,Standard,Advance
241163f8-9a0e-4b16-84b3,7:52:07,Online,Debit Card,Senior,Standard,Advance
cf26f0da-c56f-46d8-8051,7:55:49,Online,Debit Card,Senior,Standard,Advance
c7761cef-ee95-44cd-92cf,7:56:50,Online,Debit Card,Senior,Standard,Advance
64c85f44-4607-4179-80b4,7:55:50,Online,Debit Card,Senior,Standard,Advance
addbfbd9-f329-489a-a1f7,7:59:21,Online,Debit Card,Senior,Standard,Advance
cb6af714-a88a-4bed-90de,7:49:48,Online,Debit Card,Senior,Standard,Advance
f9e7cbc6-ba23-4727-9c34,7:56:29,Online,Debit Card,Senior,Standard,Advance
9b22c867-753c-4dbc-bd68,7:54:34,Online,Debit Card,Senior,Standard,Advance
4c3d0081-c9a3-4995-aa50,7:58:41,Online,Debit Card,Senior,Standard,Advance
5f1dceac-6bd1-4413-8528,7:51:47,Online,Debit Card,Senior,Standard,Advance
0d05e3fa-4b9b-45ca-8278,7:53:42,Online,Debit Card,Senior,Standard,Advance
90e5a58d-f20f-4a19-a8e6,7:46:08,Online,Debit Card,Senior,Standard,Advance
4b05cc38-08a7-4cee-a5f1,7:53:37,Online,Debit Card,Senior,Standard,Advance
fe8127ff-2907-412d-b40b,7:53:46,Online,Debit Card,Senior,Standard,Advance
7b749636-6c70-4633-b816,7:55:44,Online,Debit Card,Senior,Standard,Advance
9445c9e0-737b-4d8e-99e0,7:56:20,Online,Debit Card,Senior,Standard,Advance
cc28d3d7-526d-4187-baed,7:56:35,Online,Debit Card,Senior,Standard,Advance
ee093310-35d3-45f5-8a69,7:49:28,Online,Debit Card,Senior,Standard,Advance
3dd7df2d-b87a-4a5a-84b3,7:57:36,Online,Debit Card,Senior,Standard,Advance
9728d544-145f-4098-b6d1,7:47:17,Online,Debit Card,Senior,Standard,Advance
34f61269-3244-4156-a797,7:47:54,Online,Debit Card,Senior,Standard,Advance
93fef4b3-67f2-4642-8ae9,7:58:22,Online,Debit Card,Senior,Standard,Advance
02a27ce6-43ed-42f9-b7f9,7:49:08,Online,Debit Card,Senior,Standard,Advance
61b35854-ee55-4036-a44d,7:57:54,Online,Debit Card,Senior,Standard,Advance
b8fb08cc-de38-4ea1-94bd,7:55:16,Online,Debit Card,Senior,Standard,Advance
86ee8907-69e1-4757-9b8c,7:57:35,Online,Debit Card,Senior,Standard,Advance
e809b4dc-64cc-42a9-9bd0,7:58:45,Online,Debit Card,Senior,Standard,Advance
55c50989-420a-4834-86d8,7:59:40,Online,Debit Card,Senior,Standard,Advance
766c07b4-0d94-433f-9fc9,7:45:50,Online,Debit Card,Senior,Standard,Advance
e9785190-e489-45b5-90bb,7:56:15,Online,Debit Card,Senior,Standard,Advance
e535cff1-67b7-4a92-bb83,7:50:18,Online,Debit Card,Senior,Standard,Advance
b57607a3-0f84-4765-a35b,7:58:58,Online,Debit Card,Senior,Standard,Advance
9c5030a9-66a9-44b2-991d,7:49:15,Online,Debit Card,Senior,Standard,Advance
9636c971-9694-4a15-80f3,7:53:52,Online,Debit Card,Senior,Standard,Advance
01257565-c9fd-4d3f-ad4f,7:52:14,Online,Debit Card,Senior,Standard,Advance
37e8b968-e07e-4211-aeef,7:56:25,Online,Debit Card,Senior,Standard,Advance
618574c0-614f-4eea-8831,20:24:19,Online,Debit Card,Senior,Standard,Advance
e1e435db-8cb4-415c-8754,7:52:57,Online,Debit Card,Senior,Standard,Advance
defc1c41-4553-477e-be7a,7:48:01,Online,Debit Card,Senior,Standard,Advance
0ea82b29-42c2-43db-9bcf,7:50:53,Online,Debit Card,Senior,Standard,Advance
f6948b5f-d3d9-4df2-924b,7:48:17,Online,Debit Card,Senior,Standard,Advance
7cc4e533-c627-40fa-9eb1,7:49:54,Online,Debit Card,Senior,Standard,Advance
23104fc8-b59d-4102-9be1,7:59:40,Online,Debit Card,Senior,Standard,Advance
8b36b2de-9585-4fd6-b438,7:58:57,Online,Debit Card,Senior,Standard,Advance
3519c8d0-2df9-4ad3-b882,7:46:39,Online,Debit Card,Senior,Standard,Advance
acbc8014-5854-4a00-9603,7:47:59,Online,Debit Card,Senior,Standard,Advance
96f217cc-5267-4a1c-82bb,7:51:44,Online,Debit Card,Senior,Standard,Advance
65275fbe-99d7-4d75-9067,7:51:05,Online,Debit Card,Senior,Standard,Advance
cba8e4a4-9fd7-4acd-9d9e,7:55:40,Online,Debit Card,Senior,Standard,Advance
9e1036b9-50f5-4bbc-b0e2,7:53:32,Online,Debit Card,Senior,Standard,Advance
12e9c77f-d996-40eb-ae8d,7:53:38,Online,Debit Card,Senior,Standard,Advance
20b89b88-1d92-4db6-b568,7:45:18,Online,Debit Card,Senior,Standard,Advance
6f0ddd1a-283f-4c32-a7d6,7:47:58,Online,Debit Card,Senior,Standard,Advance
f8106762-4897-4dc1-b29c,7:55:16,Online,Debit Card,Senior,Standard,Advance
6f6a0d35-ef14-4546-8d1f,7:59:52,Online,Debit Card,Senior,Standard,Advance
c0994c3c-ce83-4438-85d6,7:47:23,Online,Debit Card,Senior,Standard,Advance
e7f1a5b5-999e-4d14-98fd,7:46:04,Online,Debit Card,Senior,Standard,Advance
a7ecd20b-c8ee-4727-a6c3,7:45:26,Online,Debit Card,Senior,Standard,Advance
0f87c7bf-13fc-4860-b9c2,7:45:15,Online,Debit Card,Senior,Standard,Advance
d4ea3753-e30f-4d69-83bf,7:45:55,Online,Debit Card,Senior,Standard,Advance
fdd97280-856e-4671-bb48,7:50:20,Online,Debit Card,Senior,Standard,Advance
bba4cdb3-05f8-4774-8b4f,7:52:04,Online,Debit Card,Senior,Standard,Advance
79439c82-3d51-4109-b4a6,7:57:45,Online,Debit Card,Senior,Standard,Advance
417098e8-156e-4dca-ba2f,7:54:00,Online,Debit Card,Senior,Standard,Advance
9dd1e1f4-2f99-4a53-9a04,7:45:23,Online,Debit Card,Senior,Standard,Advance
a5948c1b-b73c-4912-a81b,7:45:23,Online,Debit Card,Senior,Standard,Advance
2f605093-e3da-436c-84ae,7:58:00,Online,Debit Card,Senior,Standard,Advance
efaeb1bd-8687-4b43-8141,7:46:53,Online,Debit Card,Senior,Standard,Advance
29209566-196d-4386-9487,7:49:16,Online,Debit Card,Senior,Standard,Advance
e2beba95-907c-4c99-a6fc,7:55:14,Online,Debit Card,Senior,Standard,Advance
f3ab2b57-7d2b-4830-bdcf,7:53:29,Online,Debit Card,Senior,Standard,Advance
461bfa8a-7383-4ace-9856,7:46:41,Online,Debit Card,Senior,Standard,Advance
7970cfea-76d4-40a2-b83b,7:47:46,Online,Debit Card,Senior,Standard,Advance
d837bc45-90da-4e76-a159,7:50:27,Online,Debit Card,Senior,Standard,Advance
2cc3cc3b-d7ab-4b03-9db3,7:56:01,Online,Debit Card,Senior,Standard,Advance
11958501-b60d-4390-9d0f,7:50:07,Online,Debit Card,Senior,Standard,Advance
e4986abb-a153-4818-a807,7:52:18,Online,Debit Card,Senior,Standard,Advance
f96213ae-d10b-463c-968a,7:57:01,Online,Debit Card,Senior,Standard,Advance
909144fe-b311-4063-8cca,7:59:30,Online,Debit Card,Senior,Standard,Advance
789f5092-7fb7-457d-85ef,20:21:23,Online,Debit Card,Senior,Standard,Advance
a64362e1-b6fe-4f25-a92f,7:48:03,Online,Debit Card,Senior,Standard,Advance
3a4d69eb-4885-4788-8b79,7:45:05,Online,Debit Card,Senior,Standard,Advance
be5bd49f-8d76-4d44-bcef,7:47:24,Online,Debit Card,Senior,Standard,Advance
80bedccf-0b4a-4152-bc26,7:47:21,Online,Debit Card,Senior,Standard,Advance
7c34c2e7-1997-46cd-8649,7:58:20,Online,Debit Card,Senior,Standard,Advance
d822c1f5-21c8-496a-acc4,7:49:58,Online,Debit Card,Senior,Standard,Advance
7ad6346c-f87a-4adf-8273,7:59:41,Online,Debit Card,Senior,Standard,Advance
25f652fb-a4cf-4351-9196,7:51:53,Online,Debit Card,Senior,Standard,Advance
8705730d-d3a2-4517-aacd,7:55:55,Online,Debit Card,Senior,Standard,Advance
1e500047-e8e6-4422-81bd,7:58:56,Online,Debit Card,Senior,Standard,Advance
9338e165-5375-4cf2-9ca8,7:45:13,Online,Debit Card,Senior,Standard,Advance
6a3cedc1-c8e8-4df6-b7dc,7:56:31,Online,Debit Card,Senior,Standard,Advance
aa738e43-c6a4-4b7c-9aa0,7:52:48,Online,Debit Card,Senior,Standard,Advance
bcb937e1-b32f-4d69-ac0d,7:57:12,Online,Debit Card,Senior,Standard,Advance
4b4730aa-9d07-4891-bf5f,7:58:06,Online,Debit Card,Senior,Standard,Advance
5742f632-c128-4236-b608,7:47:38,Online,Debit Card,Senior,Standard,Advance
094d7872-5469-43b4-8b8e,7:56:17,Online,Debit Card,Senior,Standard,Advance
6737bf18-505b-4c01-bab5,7:55:06,Online,Debit Card,Senior,Standard,Advance
e29c5dd2-79fa-489e-bb92,7:46:39,Online,Debit Card,Senior,Standard,Advance
3d27c4ca-de00-4915-a7b4,7:57:44,Online,Debit Card,Senior,Standard,Advance
baf79594-5df7-4137-8c82,7:46:46,Online,Debit Card,Senior,Standard,Advance
5c23a3f5-0b56-4910-bebd,10:54:27,Online,Debit Card,Senior,Standard,Advance
47ba10d8-e823-4d1a-93f8,10:52:11,Online,Debit Card,Senior,Standard,Advance
1117c8e9-86dd-40d8-aca9,10:52:35,Online,Debit Card,Senior,Standard,Advance
c418b220-c5db-41bf-9a8a,10:57:09,Online,Debit Card,Senior,Standard,Advance
19338c31-081d-4f70-805f,10:58:49,Online,Debit Card,Senior,Standard,Advance
d81c6b4d-6720-433c-bf42,10:59:00,Online,Debit Card,Senior,Standard,Advance
f589c751-5db3-44c9-9a82,10:55:47,Online,Debit Card,Senior,Standard,Advance
da03cef1-9275-4a44-bd1f,10:50:10,Online,Debit Card,Senior,Standard,Advance
2ba0a7eb-81b8-4f8b-b09d,10:52:34,Online,Debit Card,Senior,Standard,Advance
4f8cc55f-6a99-4aee-b432,5:17:46,Station,Contactless,Adult,Standard,Anytime
756d1351-0032-4376-a487,15:03:57,Station,Contactless,Adult,Standard,Anytime
021bf266-843b-436f-8293,17:02:21,Station,Contactless,Adult,Standard,Anytime
41aa5240-678c-4f79-9eab,15:04:45,Station,Contactless,Adult,Standard,Anytime
f32920bc-00b5-4c66-b470,17:07:53,Station,Contactless,Adult,Standard,Anytime
faf31086-4150-4ce1-a83f,5:27:31,Station,Contactless,Adult,Standard,Anytime
bc086777-1e7e-420c-be36,5:27:53,Station,Contactless,Adult,Standard,Anytime
b4961ccc-804c-4cd7-9bd6,15:07:38,Station,Contactless,Adult,Standard,Anytime
00fbaed5-4b21-4f83-8f31,15:12:58,Station,Contactless,Adult,Standard,Anytime
aaace9d8-fbc4-401e-94ee,15:12:19,Station,Contactless,Adult,Standard,Anytime
d770a6f8-37b6-4680-b3c7,17:11:46,Station,Contactless,Adult,Standard,Anytime
19f69505-429f-4d7b-9fc9,17:14:27,Station,Contactless,Adult,Standard,Anytime
e169e5e6-9210-4757-9de9,5:18:41,Station,Contactless,Adult,Standard,Anytime
b489ea3d-ef7f-4696-b74a,15:01:11,Station,Contactless,Adult,Standard,Anytime
6a8b13be-29a0-4f15-829b,14:58:41,Station,Contactless,Adult,Standard,Anytime
fd977b61-81f0-4abc-b1b1,17:02:19,Station,Contactless,Adult,Standard,Anytime
427c66b2-e0cf-4cd7-804f,14:54:50,Station,Contactless,Adult,Standard,Anytime
80779780-7e1d-4410-9ae4,15:01:02,Station,Contactless,Adult,Standard,Anytime
25bcac26-1ee0-40c0-958f,15:13:33,Station,Contactless,Adult,Standard,Anytime
6f46e0a6-2dc1-456e-bef1,17:13:39,Station,Contactless,Adult,Standard,Anytime
1a42faaa-daf3-49c7-bcc7,5:22:16,Station,Contactless,Adult,Standard,Anytime
98c30290-2ca0-487d-80ec,17:03:26,Station,Contactless,Adult,Standard,Anytime
9ae2d7a2-0b73-419f-b141,15:03:34,Station,Contactless,Adult,Standard,Anytime
9952ffef-ee74-4d3a-a5ae,17:00:39,Station,Contactless,Adult,Standard,Anytime
e49a45c8-57fb-47a6-bfec,4:42:58,Station,Contactless,Adult,Standard,Anytime
258e63f6-587d-4f79-abd6,17:02:17,Station,Contactless,Adult,Standard,Anytime
43b34ded-b83d-426d-a917,5:15:52,Station,Contactless,Adult,Standard,Anytime
97203c12-be97-4199-8ac0,16:11:29,Station,Contactless,Adult,Standard,Anytime
dab8510d-05b3-437f-b115,15:13:33,Station,Contactless,Adult,Standard,Anytime
edb62d39-3860-4f9c-9774,15:03:49,Station,Contactless,Adult,Standard,Anytime
a40f2e50-5b24-46f9-81a7,16:04:11,Station,Contactless,Adult,Standard,Anytime
684fa715-fbfc-4fe2-b35c,16:13:44,Station,Contactless,Adult,Standard,Anytime
11c1da46-166a-4e99-be69,17:08:07,Station,Contactless,Adult,Standard,Anytime
e5d1511a-fbf5-4b83-9e11,14:58:23,Station,Contactless,Adult,Standard,Anytime
3a096c74-d90f-422b-9a8d,15:09:54,Station,Contactless,Adult,Standard,Anytime
ba2a27ba-fb00-41b0-a54b,15:11:49,Station,Contactless,Adult,Standard,Anytime
f72c7784-ab5d-4ef7-977e,16:07:57,Station,Contactless,Adult,Standard,Anytime
48ca8d46-7d7a-4066-8e36,17:09:03,Station,Contactless,Adult,Standard,Anytime
25e4c783-d8a6-4d18-bf28,5:17:46,Station,Contactless,Adult,Standard,Anytime
427d8535-75fe-42b6-a580,15:07:56,Station,Contactless,Adult,Standard,Anytime
e7833d14-9688-4e87-8ce7,4:36:23,Station,Contactless,Adult,Standard,Anytime
bee1ea09-8802-4936-884d,15:08:22,Station,Contactless,Adult,Standard,Anytime
bede6794-1e8f-44da-a323,17:06:31,Station,Contactless,Adult,Standard,Anytime
2e79617d-eb14-418b-8f8f,17:06:02,Station,Contactless,Adult,Standard,Anytime
cfa83b8b-056b-4634-a2d3,17:08:06,Station,Contactless,Adult,Standard,Anytime
ae20e89e-16d4-4edb-a421,4:32:15,Station,Contactless,Adult,Standard,Anytime
792a47ab-c0b7-4e58-a433,17:14:20,Station,Contactless,Adult,Standard,Anytime
1ac71ef2-6a6c-47ad-8904,5:21:33,Station,Contactless,Adult,Standard,Anytime
9fe19fbe-856a-49cf-b10b,15:05:47,Station,Contactless,Adult,Standard,Anytime
a5041f56-bbda-4bbe-b8b7,17:01:14,Station,Contactless,Adult,Standard,Anytime
392a4dbf-500a-48af-b5ec,4:33:06,Station,Contactless,Adult,Standard,Anytime
af8c00df-02f9-415d-bb4d,15:09:24,Station,Contactless,Adult,Standard,Anytime
c9873b30-f0db-4573-8d0d,15:09:28,Station,Contactless,Adult,Standard,Anytime
0f08e21b-eb2f-49c8-aa98,17:00:45,Station,Contactless,Adult,Standard,Anytime
d57598de-874f-4531-84c3,17:07:30,Station,Contactless,Adult,Standard,Anytime
c1e8cda2-91ea-4c8a-9643,5:19:59,Station,Contactless,Adult,Standard,Anytime
596137ea-1792-4d93-bf17,17:00:27,Station,Contactless,Adult,Standard,Anytime
fe9714db-ee33-4847-b815,15:06:56,Station,Contactless,Adult,Standard,Anytime
8fef4554-c8aa-4994-afb2,15:08:10,Station,Contactless,Adult,Standard,Anytime
0db9147d-0214-4026-a203,17:08:02,Station,Contactless,Adult,Standard,Anytime
03a39a37-4525-4e30-b22f,15:08:40,Station,Contactless,Adult,Standard,Anytime
29a08a92-f8ed-477b-a187,16:06:20,Station,Contactless,Adult,Standard,Anytime
946240a2-51fb-4260-913f,17:04:12,Station,Contactless,Adult,Standard,Anytime
8de43b1c-8fec-4f29-a337,17:07:41,Station,Contactless,Adult,Standard,Anytime
f5b30c71-4cbb-40cb-9f0b,17:11:34,Station,Contactless,Adult,Standard,Anytime
bdeb478e-cae7-4dd2-ad9b,17:10:11,Station,Contactless,Adult,Standard,Anytime
85ac3b86-e85d-4ab0-97b5,5:26:51,Station,Contactless,Adult,Standard,Anytime
a2a1c6b5-b7bc-4bf8-922b,17:04:01,Station,Contactless,Adult,Standard,Anytime
925680e2-d4f0-40fa-b28e,16:06:46,Station,Contactless,Adult,Standard,Anytime
b0d7a8b3-1bbf-4980-985e,5:51:30,Station,Contactless,Adult,Standard,Anytime
14a691c2-85ae-49a1-9763,5:36:25,Station,Contactless,Adult,Standard,Anytime
e07fa8a0-c6c8-43b1-b710,5:55:50,Station,Contactless,Adult,Standard,Anytime
0b537794-71e1-4a1f-a6a7,5:59:02,Station,Contactless,Adult,Standard,Anytime
537923d7-416b-4b19-96de,5:35:01,Station,Contactless,Adult,Standard,Anytime
e5e8c888-b22e-4bf5-aaf6,4:47:49,Online,Contactless,Adult,Standard,Anytime
4e122c11-2dff-40ae-b9dc,14:47:43,Online,Contactless,Adult,Standard,Anytime
3d426c83-11fe-4d0f-bdd9,14:54:27,Online,Contactless,Adult,Standard,Anytime
32a4f08c-139f-44a4-8b4d,17:13:00,Online,Contactless,Adult,Standard,Anytime
09173721-d6ca-4699-bc4c,6:46:16,Online,Contactless,Adult,Standard,Anytime
a2b17128-b6f1-434e-9910,14:45:13,Online,Contactless,Adult,Standard,Anytime
84e8d778-fa2b-4885-9fa3,14:55:17,Online,Contactless,Adult,Standard,Anytime
79e46715-e475-4de6-a472,14:57:35,Online,Contactless,Adult,Standard,Anytime
59b74177-61c5-4f1f-9bd0,17:10:14,Online,Contactless,Adult,Standard,Anytime
d06191c7-162b-41cf-a036,14:58:23,Online,Contactless,Adult,Standard,Anytime
fcdfc55d-5f01-4c71-bab4,5:40:35,Online,Contactless,Adult,Standard,Anytime
5828e987-a044-4c3a-afbf,14:48:05,Online,Contactless,Adult,Standard,Anytime
51f2a5cf-23af-4c1b-9218,14:55:20,Online,Contactless,Adult,Standard,Anytime
cb12772f-0afe-417f-85ba,14:46:13,Online,Contactless,Adult,Standard,Anytime
1ee5d65c-3483-442a-a7aa,14:57:38,Online,Contactless,Adult,Standard,Anytime
5bc1548c-2dbe-4280-90e1,14:49:47,Online,Contactless,Adult,Standard,Anytime
a34dff16-ee85-47df-932c,14:52:57,Online,Contactless,Adult,Standard,Anytime
85b223bd-0703-4af0-bbd5,14:52:47,Online,Contactless,Adult,Standard,Anytime
5300facf-4706-4820-a4cf,14:58:14,Online,Contactless,Adult,Standard,Anytime
05ca1f2d-cddc-4960-a2ad,14:59:28,Online,Contactless,Adult,Standard,Anytime
4f70c9ad-1803-46d0-a56a,17:00:08,Online,Contactless,Adult,Standard,Anytime
e1384a5f-7701-4bb5-b91b,17:01:15,Online,Contactless,Adult,Standard,Anytime
07f420c5-8db2-46e5-a265,5:32:05,Online,Contactless,Adult,Standard,Anytime
148542f4-a1ab-45f3-bd42,5:32:09,Online,Contactless,Adult,Standard,Anytime
9bde158f-9026-429e-aecc,14:55:19,Online,Contactless,Adult,Standard,Anytime
eae3ed83-36e0-4f57-9fb5,14:53:36,Online,Contactless,Adult,Standard,Anytime
4e657460-4315-4fea-b132,14:50:41,Online,Contactless,Adult,Standard,Anytime
8a893004-f7c5-412a-ae1a,5:34:51,Online,Contactless,Adult,Standard,Anytime
4888e410-f590-4d21-847a,6:53:48,Online,Contactless,Adult,Standard,Anytime
c110e210-08e5-416e-b80a,15:02:29,Online,Contactless,Adult,Standard,Anytime
3168a6b0-4d90-46b4-8131,15:08:29,Online,Contactless,Adult,Standard,Anytime
e7b80d5f-49c6-4f0a-8ba5,4:53:53,Online,Contactless,Adult,Standard,Anytime
ba526da8-ec7f-49af-800a,14:58:48,Online,Contactless,Adult,Standard,Anytime
b0d3fa84-24ed-4fd5-acdc,17:15:00,Online,Contactless,Adult,Standard,Anytime
59a20b50-965a-4d5a-8fca,6:59:14,Online,Contactless,Adult,Standard,Anytime
77560619-c752-4172-8536,14:48:02,Online,Contactless,Adult,Standard,Anytime
c0e7b389-4c48-4c22-8a42,14:58:02,Online,Contactless,Adult,Standard,Anytime
084358cf-66fc-431a-b36e,14:47:40,Online,Contactless,Adult,Standard,Anytime
804362e1-f2e6-4ea6-b033,6:57:58,Online,Contactless,Adult,Standard,Anytime
da694e7b-529e-47ea-9fa8,4:59:56,Online,Contactless,Adult,Standard,Anytime
14a01301-e45b-4e01-aad9,14:49:35,Online,Contactless,Adult,Standard,Anytime
36d75572-9523-4d17-8246,14:49:27,Online,Contactless,Adult,Standard,Anytime
4e4df6aa-c8b4-4b2e-bc99,14:52:20,Online,Contactless,Adult,Standard,Anytime
dc56d6bf-886e-44e0-b2c9,14:57:26,Online,Contactless,Adult,Standard,Anytime
b0098beb-b1a5-4321-9b4d,15:04:29,Online,Contactless,Adult,Standard,Anytime
12767ca4-2bcc-487a-a661,14:49:30,Online,Contactless,Adult,Standard,Anytime
2e56c3f5-4e88-4219-8f38,14:50:02,Online,Contactless,Adult,Standard,Anytime
a51fd667-a8f1-4c10-b024,14:52:40,Online,Contactless,Adult,Standard,Anytime
02856102-8ef8-4f27-8b3f,14:53:56,Online,Contactless,Adult,Standard,Anytime
710c3d67-ac7e-4cc5-beff,5:32:14,Online,Contactless,Adult,Standard,Anytime
ac2d96bc-881c-4588-9fe6,14:49:36,Online,Contactless,Adult,Standard,Anytime
200322f5-6f45-4f95-9c1e,14:51:23,Online,Contactless,Adult,Standard,Anytime
2188e556-17c6-44ae-9569,14:52:40,Online,Contactless,Adult,Standard,Anytime
649506d6-8d40-4638-b616,15:02:55,Online,Contactless,Adult,Standard,Anytime
2a8bf79c-105d-4ff0-a8fe,14:57:20,Online,Contactless,Adult,Standard,Anytime
0c9240cd-b021-4c0c-8036,14:45:53,Online,Contactless,Adult,Standard,Anytime
bd9e62f6-0a4f-4351-ad92,14:46:18,Online,Contactless,Adult,Standard,Anytime
0476cb31-669a-4473-8f68,14:54:11,Online,Contactless,Adult,Standard,Anytime
7a4e5440-5740-45e4-af3f,15:04:29,Online,Contactless,Adult,Standard,Anytime
648b7112-bde7-4736-9e4b,14:45:51,Online,Contactless,Adult,Standard,Anytime
84f0ed2e-0f23-4c28-8988,14:46:34,Online,Contactless,Adult,Standard,Anytime
96042a77-150b-4c93-a566,15:08:53,Online,Contactless,Adult,Standard,Anytime
7ed99ecf-f8f7-4323-adee,5:38:03,Online,Contactless,Adult,Standard,Anytime
ebb78070-34f9-4a59-a73e,15:11:16,Online,Contactless,Adult,Standard,Anytime
ea90f666-e524-40a7-a34d,14:55:42,Online,Contactless,Adult,Standard,Anytime
1485607c-d1bc-46a5-bc60,15:14:49,Online,Contactless,Adult,Standard,Anytime
c5912e3b-d843-4c2d-9ab0,14:50:37,Online,Contactless,Adult,Standard,Anytime
904c7bd3-8463-40b5-971c,14:54:38,Online,Contactless,Adult,Standard,Anytime
fada979e-1d36-4451-a311,14:57:19,Online,Contactless,Adult,Standard,Anytime
87080ff0-ee90-4e9f-ad23,14:56:30,Online,Contactless,Adult,Standard,Anytime
c02893d3-0d9d-431d-91fb,14:45:51,Online,Contactless,Adult,Standard,Anytime
6e6613fb-d485-41e8-b298,14:59:42,Online,Contactless,Adult,Standard,Anytime
ad308163-20b9-4e9a-99ca,14:59:24,Online,Contactless,Adult,Standard,Anytime
75fcd2b4-dd1f-4565-8e8c,5:33:52,Online,Contactless,Adult,Standard,Anytime
28681bc5-a981-4932-b53e,6:50:06,Online,Contactless,Adult,Standard,Anytime
60a7604c-422e-4c6b-90af,14:47:17,Online,Contactless,Adult,Standard,Anytime
7a874301-14c1-4b6e-9a48,15:00:33,Online,Contactless,Adult,Standard,Anytime
2d8e4222-76f3-4cb3-8630,15:14:46,Online,Contactless,Adult,Standard,Anytime
08886519-ce4b-4062-bdaf,15:12:29,Online,Contactless,Adult,Standard,Anytime
